año,mes,día,día_semana,nacimientos,fecha
2013,9,18,mier,13242,2013-09-18
2013,9,19,jue,13333,2013-09-19
2013,9,20,vie,13040,2013-09-20
2013,9,21,sab,8863,2013-09-21
2013,9,22,dom,7817,2013-09-22
2013,9,23,lun,12715,2013-09-23
2013,9,24,mar,13173,2013-09-24
2013,9,25,mier,13042,2013-09-25
2013,9,26,jue,13044,2013-09-26
2013,9,27,vie,12774,2013-09-27
2013,9,28,sab,8704,2013-09-28
2013,9,29,dom,7618,2013-09-29
2013,9,30,lun,12115,2013-09-30
2013,10,1,mar,13195,2013-10-01
2013,10,2,mier,12614,2013-10-02
2013,10,3,jue,12880,2013-10-03
2013,10,4,vie,12493,2013-10-04
2013,10,5,sab,8593,2013-10-05
2013,10,6,dom,7471,2013-10-06
2013,10,7,lun,11877,2013-10-07
2013,10,8,mar,12765,2013-10-08
2013,10,9,mier,12393,2013-10-09
2013,10,10,jue,12804,2013-10-10
2013,10,11,vie,12192,2013-10-11
2013,10,12,sab,8223,2013-10-12
2013,10,13,dom,7172,2013-10-13
2013,10,14,lun,11736,2013-10-14
2013,10,15,mar,12582,2013-10-15
2013,10,16,mier,12227,2013-10-16
2013,10,17,jue,12220,2013-10-17
2013,10,18,vie,12169,2013-10-18
2013,10,19,sab,7995,2013-10-19
2013,10,20,dom,7121,2013-10-20
2013,10,21,lun,11687,2013-10-21
2013,10,22,mar,12462,2013-10-22
2013,10,23,mier,12223,2013-10-23
2013,10,24,jue,12320,2013-10-24
2013,10,25,vie,12210,2013-10-25
2013,10,26,sab,8077,2013-10-26
2013,10,27,dom,7139,2013-10-27
2013,10,28,lun,12199,2013-10-28
2013,10,29,mar,12519,2013-10-29
2013,10,30,mier,11752,2013-10-30
2013,10,31,jue,10975,2013-10-31
2013,11,1,vie,12653,2013-11-01
2013,11,2,sab,8407,2013-11-02
2013,11,3,dom,7368,2013-11-03
2013,11,4,lun,12164,2013-11-04
2013,11,5,mar,12785,2013-11-05
2013,11,6,mier,12113,2013-11-06
2013,11,7,jue,12566,2013-11-07
2013,11,8,vie,12026,2013-11-08
2013,11,9,sab,8092,2013-11-09
2013,11,10,dom,7258,2013-11-10
2013,11,11,lun,11418,2013-11-11
2013,11,12,mar,13669,2013-11-12
2013,11,13,mier,12130,2013-11-13
2013,11,14,jue,12206,2013-11-14
2013,11,15,vie,12339,2013-11-15
2013,11,16,sab,8305,2013-11-16
2013,11,17,dom,7348,2013-11-17
2013,11,18,lun,12154,2013-11-18
2013,11,19,mar,12413,2013-11-19
2013,11,20,mier,12503,2013-11-20
2013,11,21,jue,12499,2013-11-21
2013,11,22,vie,12459,2013-11-22
2013,11,23,sab,8239,2013-11-23
2013,11,24,dom,7362,2013-11-24
2013,11,25,lun,12658,2013-11-25
2013,11,26,mar,13211,2013-11-26
2013,11,27,mier,11782,2013-11-27
2013,11,28,jue,7175,2013-11-28
2013,11,29,vie,9077,2013-11-29
2013,11,30,sab,7778,2013-11-30
2013,12,1,dom,7449,2013-12-01
2013,12,2,lun,12512,2013-12-02
2013,12,3,mar,13352,2013-12-03
2013,12,4,mier,12947,2013-12-04
2013,12,5,jue,12437,2013-12-05
2013,12,6,vie,11861,2013-12-06
2013,12,7,sab,8068,2013-12-07
2013,12,8,dom,7226,2013-12-08
2013,12,9,lun,11824,2013-12-09
2013,12,10,mar,12597,2013-12-10
2013,12,11,mier,12413,2013-12-11
2013,12,12,jue,12485,2013-12-12
2013,12,13,vie,11484,2013-12-13
2013,12,14,sab,8163,2013-12-14
2013,12,15,dom,7305,2013-12-15
2013,12,16,lun,12316,2013-12-16
2013,12,17,mar,13252,2013-12-17
2013,12,18,mier,13132,2013-12-18
2013,12,19,jue,13320,2013-12-19
2013,12,20,vie,13248,2013-12-20
2013,12,21,sab,8836,2013-12-21
2013,12,22,dom,7535,2013-12-22
2013,12,23,lun,12140,2013-12-23
2013,12,24,mar,9194,2013-12-24
2013,12,25,mier,6620,2013-12-25
2013,12,26,jue,11375,2013-12-26
2013,12,27,vie,13588,2013-12-27
2013,12,28,sab,9203,2013-12-28
2013,12,29,dom,7896,2013-12-29
2013,12,30,lun,13096,2013-12-30
2013,12,31,mar,12525,2013-12-31
2014,1,1,mier,8018,2014-01-01
2014,1,2,jue,11171,2014-01-02
2014,1,3,vie,12317,2014-01-03
2014,1,4,sab,8199,2014-01-04
2014,1,5,dom,7174,2014-01-05
2014,1,6,lun,11400,2014-01-06
2014,1,7,mar,12310,2014-01-07
2014,1,8,mier,11829,2014-01-08
2014,1,9,jue,11827,2014-01-09
2014,1,10,vie,11989,2014-01-10
2014,1,11,sab,8292,2014-01-11
2014,1,12,dom,7298,2014-01-12
2014,1,13,lun,11714,2014-01-13
2014,1,14,mar,12598,2014-01-14
2014,1,15,mier,11785,2014-01-15
2014,1,16,jue,11822,2014-01-16
2014,1,17,vie,11932,2014-01-17
2014,1,18,sab,8143,2014-01-18
2014,1,19,dom,6924,2014-01-19
2014,1,20,lun,11024,2014-01-20
2014,1,21,mar,12177,2014-01-21
2014,1,22,mier,11936,2014-01-22
2014,1,23,jue,12162,2014-01-23
2014,1,24,vie,11840,2014-01-24
2014,1,25,sab,8190,2014-01-25
2014,1,26,dom,7424,2014-01-26
2014,1,27,lun,11561,2014-01-27
2014,1,28,mar,12031,2014-01-28
2014,1,29,mier,11381,2014-01-29
2014,1,30,jue,11651,2014-01-30
2014,1,31,vie,11843,2014-01-31
2014,2,1,sab,8206,2014-02-01
2014,2,2,dom,7265,2014-02-02
2014,2,3,lun,11825,2014-02-03
2014,2,4,mar,12519,2014-02-04
2014,2,5,mier,11914,2014-02-05
2014,2,6,jue,11807,2014-02-06
2014,2,7,vie,12246,2014-02-07
2014,2,8,sab,8129,2014-02-08
2014,2,9,dom,7060,2014-02-09
2014,2,10,lun,11886,2014-02-10
2014,2,11,mar,12311,2014-02-11
2014,2,12,mier,12154,2014-02-12
2014,2,13,jue,11384,2014-02-13
2014,2,14,vie,12494,2014-02-14
2014,2,15,sab,8391,2014-02-15
2014,2,16,dom,7259,2014-02-16
2014,2,17,lun,11144,2014-02-17
2014,2,18,mar,12331,2014-02-18
2014,2,19,mier,11932,2014-02-19
2014,2,20,jue,12142,2014-02-20
2014,2,21,vie,11988,2014-02-21
2014,2,22,sab,8049,2014-02-22
2014,2,23,dom,7092,2014-02-23
2014,2,24,lun,11621,2014-02-24
2014,2,25,mar,12291,2014-02-25
2014,2,26,mier,11932,2014-02-26
2014,2,27,jue,11856,2014-02-27
2014,2,28,vie,11671,2014-02-28
2014,3,1,sab,8186,2014-03-01
2014,3,2,dom,7267,2014-03-02
2014,3,3,lun,11793,2014-03-03
2014,3,4,mar,12065,2014-03-04
2014,3,5,mier,12129,2014-03-05
2014,3,6,jue,12069,2014-03-06
2014,3,7,vie,12035,2014-03-07
2014,3,8,sab,8140,2014-03-08
2014,3,9,dom,6789,2014-03-09
2014,3,10,lun,11620,2014-03-10
2014,3,11,mar,12084,2014-03-11
2014,3,12,mier,11819,2014-03-12
2014,3,13,jue,11623,2014-03-13
2014,3,14,vie,11841,2014-03-14
2014,3,15,sab,8080,2014-03-15
2014,3,16,dom,6973,2014-03-16
2014,3,17,lun,11936,2014-03-17
2014,3,18,mar,12231,2014-03-18
2014,3,19,mier,11953,2014-03-19
2014,3,20,jue,12266,2014-03-20
2014,3,21,vie,11987,2014-03-21
2014,3,22,sab,8109,2014-03-22
2014,3,23,dom,7147,2014-03-23
2014,3,24,lun,11542,2014-03-24
2014,3,25,mar,12342,2014-03-25
2014,3,26,mier,11809,2014-03-26
2014,3,27,jue,11823,2014-03-27
2014,3,28,vie,11730,2014-03-28
2014,3,29,sab,8153,2014-03-29
2014,3,30,dom,7215,2014-03-30
2014,3,31,lun,11511,2014-03-31
2014,4,1,mar,11710,2014-04-01
2014,4,2,mier,12003,2014-04-02
2014,4,3,jue,11984,2014-04-03
2014,4,4,vie,12319,2014-04-04
2014,4,5,sab,7926,2014-04-05
2014,4,6,dom,7127,2014-04-06
2014,4,7,lun,11508,2014-04-07
2014,4,8,mar,12187,2014-04-08
2014,4,9,mier,11875,2014-04-09
2014,4,10,jue,12026,2014-04-10
2014,4,11,vie,12018,2014-04-11
2014,4,12,sab,7980,2014-04-12
2014,4,13,dom,7181,2014-04-13
2014,4,14,lun,11912,2014-04-14
2014,4,15,mar,12274,2014-04-15
2014,4,16,mier,11858,2014-04-16
2014,4,17,jue,12070,2014-04-17
2014,4,18,vie,11132,2014-04-18
2014,4,19,sab,7641,2014-04-19
2014,4,20,dom,6877,2014-04-20
2014,4,21,lun,11664,2014-04-21
2014,4,22,mar,12528,2014-04-22
2014,4,23,mier,12014,2014-04-23
2014,4,24,jue,12178,2014-04-24
2014,4,25,vie,11811,2014-04-25
2014,4,26,sab,7949,2014-04-26
2014,4,27,dom,7184,2014-04-27
2014,4,28,lun,11681,2014-04-28
2014,4,29,mar,12121,2014-04-29
2014,4,30,mier,11591,2014-04-30
2014,5,1,jue,12412,2014-05-01
2014,5,2,vie,12011,2014-05-02
2014,5,3,sab,8015,2014-05-03
2014,5,4,dom,7171,2014-05-04
2014,5,5,lun,11788,2014-05-05
2014,5,6,mar,12487,2014-05-06
2014,5,7,mier,12127,2014-05-07
2014,5,8,jue,12166,2014-05-08
2014,5,9,vie,11949,2014-05-09
2014,5,10,sab,8100,2014-05-10
2014,5,11,dom,7145,2014-05-11
2014,5,12,lun,11671,2014-05-12
2014,5,13,mar,12057,2014-05-13
2014,5,14,mier,12234,2014-05-14
2014,5,15,jue,12387,2014-05-15
2014,5,16,vie,12065,2014-05-16
2014,5,17,sab,8051,2014-05-17
2014,5,18,dom,7200,2014-05-18
2014,5,19,lun,11925,2014-05-19
2014,5,20,mar,12854,2014-05-20
2014,5,21,mier,12545,2014-05-21
2014,5,22,jue,12634,2014-05-22
2014,5,23,vie,12631,2014-05-23
2014,5,24,sab,8456,2014-05-24
2014,5,25,dom,7393,2014-05-25
2014,5,26,lun,7657,2014-05-26
2014,5,27,mar,12490,2014-05-27
2014,5,28,mier,13411,2014-05-28
2014,5,29,jue,12753,2014-05-29
2014,5,30,vie,12257,2014-05-30
2014,5,31,sab,8462,2014-05-31
2014,6,1,dom,7474,2014-06-01
2014,6,2,lun,11885,2014-06-02
2014,6,3,mar,12246,2014-06-03
2014,6,4,mier,12320,2014-06-04
2014,6,5,jue,12256,2014-06-05
2014,6,6,vie,11965,2014-06-06
2014,6,7,sab,8164,2014-06-07
2014,6,8,dom,7359,2014-06-08
2014,6,9,lun,11886,2014-06-09
2014,6,10,mar,12513,2014-06-10
2014,6,11,mier,12090,2014-06-11
2014,6,12,jue,12442,2014-06-12
2014,6,13,vie,11651,2014-06-13
2014,6,14,sab,8199,2014-06-14
2014,6,15,dom,7375,2014-06-15
2014,6,16,lun,12068,2014-06-16
2014,6,17,mar,12555,2014-06-17
2014,6,18,mier,12524,2014-06-18
2014,6,19,jue,12217,2014-06-19
2014,6,20,vie,12532,2014-06-20
2014,6,21,sab,8299,2014-06-21
2014,6,22,dom,7414,2014-06-22
2014,6,23,lun,11939,2014-06-23
2014,6,24,mar,12704,2014-06-24
2014,6,25,mier,12499,2014-06-25
2014,6,26,jue,12621,2014-06-26
2014,6,27,vie,12236,2014-06-27
2014,6,28,sab,8441,2014-06-28
2014,6,29,dom,7563,2014-06-29
2014,6,30,lun,12243,2014-06-30
2014,7,1,mar,13575,2014-07-01
2014,7,2,mier,13183,2014-07-02
2014,7,3,jue,13043,2014-07-03
2014,7,4,vie,9278,2014-07-04
2014,7,5,sab,7778,2014-07-05
2014,7,6,dom,7568,2014-07-06
2014,7,7,lun,13038,2014-07-07
2014,7,8,mar,13500,2014-07-08
2014,7,9,mier,12577,2014-07-09
2014,7,10,jue,13146,2014-07-10
2014,7,11,vie,12699,2014-07-11
2014,7,12,sab,8650,2014-07-12
2014,7,13,dom,7626,2014-07-13
2014,7,14,lun,12394,2014-07-14
2014,7,15,mar,13207,2014-07-15
2014,7,16,mier,12881,2014-07-16
2014,7,17,jue,12817,2014-07-17
2014,7,18,vie,12439,2014-07-18
2014,7,19,sab,8720,2014-07-19
2014,7,20,dom,7567,2014-07-20
2014,7,21,lun,12497,2014-07-21
2014,7,22,mar,13239,2014-07-22
2014,7,23,mier,12692,2014-07-23
2014,7,24,jue,12929,2014-07-24
2014,7,25,vie,12662,2014-07-25
2014,7,26,sab,8740,2014-07-26
2014,7,27,dom,7822,2014-07-27
2014,7,28,lun,12532,2014-07-28
2014,7,29,mar,13252,2014-07-29
2014,7,30,mier,12752,2014-07-30
2014,7,31,jue,12673,2014-07-31
2014,8,1,vie,12782,2014-08-01
2014,8,2,sab,8814,2014-08-02
2014,8,3,dom,7679,2014-08-03
2014,8,4,lun,12511,2014-08-04
2014,8,5,mar,13415,2014-08-05
2014,8,6,mier,12900,2014-08-06
2014,8,7,jue,13152,2014-08-07
2014,8,8,vie,12887,2014-08-08
2014,8,9,sab,8958,2014-08-09
2014,8,10,dom,7832,2014-08-10
2014,8,11,lun,12589,2014-08-11
2014,8,12,mar,13413,2014-08-12
2014,8,13,mier,12817,2014-08-13
2014,8,14,jue,13031,2014-08-14
2014,8,15,vie,13048,2014-08-15
2014,8,16,sab,8885,2014-08-16
2014,8,17,dom,7783,2014-08-17
2014,8,18,lun,12582,2014-08-18
2014,8,19,mar,13198,2014-08-19
2014,8,20,mier,13167,2014-08-20
2014,8,21,jue,13153,2014-08-21
2014,8,22,vie,12891,2014-08-22
2014,8,23,sab,8912,2014-08-23
2014,8,24,dom,7630,2014-08-24
2014,8,25,lun,12346,2014-08-25
2014,8,26,mar,13278,2014-08-26
2014,8,27,mier,13113,2014-08-27
2014,8,28,jue,13418,2014-08-28
2014,8,29,vie,13099,2014-08-29
2014,8,30,sab,8899,2014-08-30
2014,8,31,dom,7884,2014-08-31
2014,9,1,lun,8043,2014-09-01
2014,9,2,mar,13071,2014-09-02
2014,9,3,mier,13863,2014-09-03
2014,9,4,jue,13556,2014-09-04
2014,9,5,vie,13457,2014-09-05
2014,9,6,sab,8806,2014-09-06
2014,9,7,dom,7770,2014-09-07
2014,9,8,lun,12743,2014-09-08
2014,9,9,mar,13629,2014-09-09
2014,9,10,mier,13230,2014-09-10
2014,9,11,jue,12104,2014-09-11
2014,9,12,vie,13415,2014-09-12
2014,9,13,sab,8903,2014-09-13
2014,9,14,dom,8109,2014-09-14
2014,9,15,lun,13018,2014-09-15
2014,9,16,mar,13661,2014-09-16
2014,9,17,mier,13341,2014-09-17
2014,9,18,jue,13451,2014-09-18
2014,9,19,vie,13129,2014-09-19
2014,9,20,sab,9202,2014-09-20
2014,9,21,dom,8002,2014-09-21
2014,9,22,lun,12713,2014-09-22
2014,9,23,mar,13149,2014-09-23
2014,9,24,mier,13033,2014-09-24
2014,9,25,jue,12908,2014-09-25
2014,9,26,vie,12478,2014-09-26
2014,9,27,sab,8797,2014-09-27
2014,9,28,dom,7639,2014-09-28
2014,9,29,lun,12318,2014-09-29
2014,9,30,mar,12959,2014-09-30
2014,10,1,mier,13082,2014-10-01
2014,10,2,jue,12841,2014-10-02
2014,10,3,vie,12539,2014-10-03
2014,10,4,sab,8425,2014-10-04
2014,10,5,dom,7484,2014-10-05
2014,10,6,lun,11893,2014-10-06
2014,10,7,mar,12860,2014-10-07
2014,10,8,mier,12363,2014-10-08
2014,10,9,jue,12130,2014-10-09
2014,10,10,vie,12155,2014-10-10
2014,10,11,sab,8262,2014-10-11
2014,10,12,dom,7283,2014-10-12
2014,10,13,lun,11241,2014-10-13
2014,10,14,mar,12658,2014-10-14
2014,10,15,mier,12405,2014-10-15
2014,10,16,jue,12506,2014-10-16
2014,10,17,vie,12087,2014-10-17
2014,10,18,sab,8305,2014-10-18
2014,10,19,dom,7279,2014-10-19
2014,10,20,lun,11744,2014-10-20
2014,10,21,mar,12565,2014-10-21
2014,10,22,mier,12282,2014-10-22
2014,10,23,jue,12162,2014-10-23
2014,10,24,vie,12119,2014-10-24
2014,10,25,sab,8256,2014-10-25
2014,10,26,dom,7576,2014-10-26
2014,10,27,lun,12007,2014-10-27
2014,10,28,mar,12831,2014-10-28
2014,10,29,mier,12102,2014-10-29
2014,10,30,jue,12192,2014-10-30
2014,10,31,vie,10837,2014-10-31
2014,11,1,sab,8367,2014-11-01
2014,11,2,dom,7736,2014-11-02
2014,11,3,lun,12309,2014-11-03
2014,11,4,mar,12748,2014-11-04
2014,11,5,mier,12461,2014-11-05
2014,11,6,jue,12489,2014-11-06
2014,11,7,vie,12422,2014-11-07
2014,11,8,sab,8268,2014-11-08
2014,11,9,dom,7479,2014-11-09
2014,11,10,lun,11898,2014-11-10
2014,11,11,mar,12794,2014-11-11
2014,11,12,mier,12244,2014-11-12
2014,11,13,jue,12103,2014-11-13
2014,11,14,vie,12234,2014-11-14
2014,11,15,sab,8305,2014-11-15
2014,11,16,dom,7219,2014-11-16
2014,11,17,lun,11784,2014-11-17
2014,11,18,mar,12822,2014-11-18
2014,11,19,mier,12100,2014-11-19
2014,11,20,jue,12541,2014-11-20
2014,11,21,vie,12638,2014-11-21
2014,11,22,sab,8647,2014-11-22
2014,11,23,dom,7497,2014-11-23
2014,11,24,lun,12791,2014-11-24
2014,11,25,mar,13349,2014-11-25
2014,11,26,mier,11747,2014-11-26
2014,11,27,jue,7351,2014-11-27
2014,11,28,vie,9049,2014-11-28
2014,11,29,sab,8035,2014-11-29
2014,11,30,dom,7228,2014-11-30
2014,12,1,lun,12584,2014-12-01
2014,12,2,mar,13083,2014-12-02
2014,12,3,mier,12427,2014-12-03
2014,12,4,jue,12384,2014-12-04
2014,12,5,vie,11964,2014-12-05
2014,12,6,sab,8280,2014-12-06
2014,12,7,dom,7196,2014-12-07
2014,12,8,lun,11773,2014-12-08
2014,12,9,mar,12419,2014-12-09
2014,12,10,mier,12203,2014-12-10
2014,12,11,jue,12042,2014-12-11
2014,12,12,vie,12001,2014-12-12
2014,12,13,sab,8596,2014-12-13
2014,12,14,dom,7291,2014-12-14
2014,12,15,lun,12013,2014-12-15
2014,12,16,mar,12748,2014-12-16
2014,12,17,mier,12684,2014-12-17
2014,12,18,jue,12816,2014-12-18
2014,12,19,vie,12714,2014-12-19
2014,12,20,sab,8465,2014-12-20
2014,12,21,dom,7382,2014-12-21
2014,12,22,lun,12799,2014-12-22
2014,12,23,mar,12604,2014-12-23
2014,12,24,mier,9308,2014-12-24
2014,12,25,jue,6749,2014-12-25
2014,12,26,vie,10386,2014-12-26
2014,12,27,sab,8656,2014-12-27
2014,12,28,dom,7724,2014-12-28
2014,12,29,lun,12811,2014-12-29
2014,12,30,mar,13634,2014-12-30
2014,12,31,mier,11990,2014-12-31
